Date,Open,High,Low,Close,Adj Close,Volume
"Dec 8, 2018","6,959.63","7,197.29","6,878.99","6,910.66","6,910.66","11,474,700,000"
"Dec 1, 2018","7,486.13","7,486.51","6,945.27","6,969.25","6,969.25","10,661,200,000"
"Nov 24, 2018","7,026.50","7,332.79","7,003.12","7,330.54","7,330.54","11,092,980,000"
"Nov 17, 2018","7,217.24","7,224.12","6,830.76","6,938.98","6,938.98","7,880,470,000"
"Nov 10, 2018","7,364.05","7,371.09","7,072.36","7,247.87","7,247.87","12,223,270,000"
"Nov 3, 2018","7,344.08","7,572.93","7,255.88","7,406.90","7,406.90","12,076,550,000"
"Oct 27, 2018","7,272.42","7,466.53","6,922.83","7,356.99","7,356.99","13,958,430,000"
"Oct 20, 2018","7,486.74","7,520.54","7,057.00","7,167.21","7,167.21","13,772,200,000"
"Oct 13, 2018","7,473.33","7,670.49","7,400.07","7,449.03","7,449.03","12,307,600,000"
"Oct 6, 2018","7,747.10","7,799.75","7,274.04","7,496.89","7,496.89","13,666,150,000"
"Sep 29, 2018","8,091.50","8,107.38","7,715.97","7,788.45","7,788.45","13,814,010,000"
"Sep 22, 2018","7,939.38","8,071.56","7,912.47","8,046.35","8,046.35","11,520,340,000"
"Sep 15, 2018","7,992.21","8,057.26","7,890.07","7,986.96","7,986.96","12,836,050,000"
"Sep 8, 2018","7,939.57","8,040.83","7,880.92","8,010.04","8,010.04","11,175,140,000"
"Sep 1, 2018","8,087.95","8,104.07","7,873.93","7,902.54","7,902.54","9,375,830,000"
"Aug 25, 2018","7,989.64","8,133.30","7,976.60","8,109.54","8,109.54","10,153,560,000"
"Aug 18, 2018","7,834.37","7,949.71","7,787.90","7,945.98","7,945.98","8,949,190,000"
"Aug 11, 2018","7,848.00","7,888.66","7,732.69","7,816.33","7,816.33","10,009,220,000"
"Aug 4, 2018","7,809.54","7,923.35","7,801.88","7,839.11","7,839.11","10,705,500,000"
"Jul 28, 2018","7,735.27","7,824.06","7,604.24","7,812.01","7,812.01","10,743,060,000"
"Jul 21, 2018","7,806.93","7,933.31","7,698.96","7,737.42","7,737.42","10,116,760,000"
"Jul 14, 2018","7,831.74","7,867.15","7,749.61","7,820.20","7,820.20","9,055,510,000"
"Jul 7, 2018","7,731.74","7,843.52","7,696.58","7,825.98","7,825.98","9,006,480,000"
"Jun 30, 2018","7,451.90","7,695.81","7,443.10","7,688.39","7,688.39","6,422,590,000"
"Jun 23, 2018","7,631.12","7,639.73","7,419.56","7,510.30","7,510.30","11,229,400,000"
"Jun 16, 2018","7,692.96","7,806.60","7,635.73","7,692.82","7,692.82","13,008,360,000"
"Jun 9, 2018","7,647.24","7,768.60","7,642.87","7,746.38","7,746.38","11,420,580,000"
"Jun 2, 2018","7,570.08","7,697.41","7,561.20","7,645.51","7,645.51","10,703,070,000"
"May 26, 2018","7,398.51","7,557.38","7,354.29","7,554.33","7,554.33","8,899,370,000"
"May 19, 2018","7,406.34","7,452.85","7,334.62","7,433.85","7,433.85","9,729,140,000"
"May 12, 2018","7,429.45","7,458.42","7,320.97","7,354.34","7,354.34","10,250,450,000"
"May 5, 2018","7,241.82","7,417.67","7,224.70","7,402.88","7,402.88","10,607,680,000"
"Apr 28, 2018","7,133.95","7,228.26","6,991.14","7,209.62","7,209.62","10,485,390,000"
"Apr 21, 2018","7,173.99","7,197.15","6,926.97","7,119.80","7,119.80","10,146,160,000"
"Apr 14, 2018","7,153.87","7,319.58","7,115.85","7,146.13","7,146.13","9,561,780,000"
"Apr 7, 2018","6,971.45","7,183.62","6,944.96","7,106.65","7,106.65","10,018,570,000"
"Mar 31, 2018","7,016.17","7,112.38","6,805.96","6,915.11","6,915.11","11,507,960,000"
"Mar 24, 2018","7,125.20","7,255.54","6,901.07","7,063.45","7,063.45","9,834,190,000"
"Mar 17, 2018","7,419.20","7,421.23","6,992.67","6,992.67","6,992.67","11,154,770,000"
